LAST EDITED DATE	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	OBSERVER ORCID ID	SAMPLING EVENT IDENTIFIER	OBSERVATION TYPE	PROTOCOL NAME	PROTOCOL CODE	PROJECT NAMES	PROJECT IDENTIFIERS	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	CHECKLIST COMMENTS	
2025-03-18 08:54:26.417853	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Cypress Pond	L654530	H	33.0724477	-87.6296997	2025-03-17	12:47:00	obsr351904		S219089964	Incidental	Incidental	P20						2	0	G14270183		
2025-03-20 17:03:56.96823	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Cypress Pond	L654530	H	33.0724477	-87.6296997	2025-03-16	07:48:00	obsr451424		S218841175	Traveling	Traveling	P22			45	8.932		2	1	G14254586		
2025-03-09 10:58:28.529917	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Cypress Pond	L654530	H	33.0724477	-87.6296997	2025-03-09	08:52:00	obsr1073731		S217465685	Traveling	Traveling	P22			62	6.818		2	1	G14199948	Just the fields and ponds from the highway to Benton’s bend.	
2025-04-06 01:00:07.84204	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Van De Graaff Park	L6812257	H	33.2221657	-87.5991654	2025-03-21	16:33:00	obsr3774491		S219870452	Traveling	Traveling	P22			109	2.308		2	1	G14291243		
2025-04-06 01:00:07.228402	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Van De Graaff Park	L6812257	H	33.2221657	-87.5991654	2025-03-21	16:33:00	obsr3423678		S219864026	Traveling	Traveling	P22			109	2.308		2	1	G14291243		
2025-03-29 11:30:48.147975	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Van De Graaff Park	L6812257	H	33.2221657	-87.5991654	2025-03-29	09:34:00	obsr53167		S221552661	Traveling	Traveling	P22			56	1.207		1	1			
2025-03-03 01:57:57.118669	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Van De Graaff Park	L6812257	H	33.2221657	-87.5991654	2025-03-02	14:45:00	obsr3031639		S216382752	Incidental	Incidental	P20							0			
2025-04-05 21:21:03.36758	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Van De Graaff Park	L6812257	H	33.2221657	-87.5991654	2025-03-14	10:53:00	obsr212979		S218452052	Traveling	Traveling	P22			61	10.396		2	1		Partly cloudy, 75 degrees, wind S at 12 mph	
2025-03-07 02:36:23.540525	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Van De Graaff Park	L6812257	H	33.2221657	-87.5991654	2025-03-04	16:30:00	obsr3031639		S216981239	Incidental	Incidental	P20						1	0			
2025-03-07 12:17:09.983971	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Van De Graaff Park	L6812257	H	33.2221657	-87.5991654	2025-03-07	09:44:00	obsr3007850		S217057780	Traveling	Traveling	P22			92	2.827		3	1			
2025-03-01 16:16:31.412663	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			GPS	L7111264	P	33.2488900	-87.5481190	2025-03-01	15:11:00	obsr850449		S216105330	Incidental	Incidental	P20						2	0			
2025-03-16 17:12:13.500007	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			GPS	L7111264	P	33.2488900	-87.5481190	2025-03-16	16:06:00	obsr850449		S218953076	Incidental	Incidental	P20						1	0		Beautiful and sunny blue sky with scattered white clouds around--Temp of 63 degrees F--Windy with wind from W at 15-23mph--31% humidity	
2025-03-02 14:19:21.615576	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Palmore Park Swamp	L7240596	H	33.1763225	-87.6040750	2025-03-02	08:44:00	obsr2615533		S216248045	Traveling	Traveling	P22			35	0.904		1	1			
2025-03-02 17:29:46.85225	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Palmore Park Swamp	L7240596	H	33.1763225	-87.6040750	2025-03-02	15:02:00	obsr2915343		S216342892	Traveling	Traveling	P22			86	0.282		1	1			
2025-03-18 09:06:21.708597	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Cribbs Mill Creek	L7241704	P	33.1856486	-87.5334964	2025-03-18	07:08:00	obsr1073731		S219202928	Traveling	Traveling	P22			56	0.902		1	1			
2025-03-11 18:51:07.06376	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			JMF	L7287743	P	33.2148430	-87.5676020	2025-03-11	16:50:00	obsr850449		S217966225	Traveling	Traveling	P22			60	1.372		1	1		Beautiful and sunny blue cloudless sky--Temp of 79 degrees F--Wind from SW at 4-8 mph--23% humidity--Woodchucks seen: 3-E grass area; 2-west woodlot area	
2025-03-31 19:01:57.580598	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			JMF	L7287743	P	33.2148430	-87.5676020	2025-03-31	16:12:00	obsr850449		S222174046	Traveling	Traveling	P22			108	1.948		1	1		Mostly cloudy this afternoon; partly sunny at times; a round of thunderstorms came through the area this morning around mid-morning--Temp of 75 degrees F--Wind from W at 4-8 mph--76% humidity--Woodchucks seen: 3-E grass area--Beaver dam and pond still well established in SE part of south slough woods	
2025-03-18 18:33:39.983715	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			JMF	L7287743	P	33.2148430	-87.5676020	2025-03-18	16:30:00	obsr850449		S219307516	Traveling	Traveling	P22			62	1.189		1	1		Sunny with mostly blue sky with scattered white clouds--Temp of 82 degrees F--Wind from S at 8-15 mph--20% humidity--Woodchucks seen: 4-E grass area	
2025-03-27 18:22:58.860174	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			JMF	L7287743	P	33.2148430	-87.5676020	2025-03-27	16:34:00	obsr850449		S221184029	Traveling	Traveling	P22			47	1.387		1	1		Beautiful and sunny blue sky with scattered white clouds around--Temp of 81 degrees F--Wind from SSW at 3-5 mph--24% humidity--Woodchucks seen: 1-E grass area	
2025-03-26 18:36:59.81147	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			JMF	L7287743	P	33.2148430	-87.5676020	2025-03-26	16:15:00	obsr850449		S220991013	Traveling	Traveling	P22			80	1.759		1	1		Nice and sunny afternoon with blue sky and scattered white clouds--Temp of 73 degrees F--Wind from NW at 4-7 mph--33% humidity--Woodchucks seen: 3-E grass area	
2025-03-25 17:19:06.662242	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Palmore Park Swamp	L7240596	H	33.1763225	-87.6040750	2025-03-25	15:46:00	obsr2915343		S220773057	Traveling	Traveling	P22			40	0.402		1	1			
2025-03-01 12:27:07.480057	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Palmore Park Swamp	L7240596	H	33.1763225	-87.6040750	2025-03-01	09:09:00	obsr2867602		S216058193	Traveling	Traveling	P22			75	1.850		3	1	G14144655		
2025-03-31 20:18:01.945315	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Cribbs Mill Creek	L7241704	P	33.1856486	-87.5334964	2025-03-31	19:15:00	obsr1073731		S222185558	Stationary	Stationary	P21			2			1	1			
2025-03-25 19:04:15.436135	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			JMF	L7287743	P	33.2148430	-87.5676020	2025-03-25	16:37:00	obsr850449		S220791095	Traveling	Traveling	P22			86	1.734		1	1		Beautiful and sunny blue sky with scattered white clouds around--Temp of 82 degrees F--Wind from WNW at 5-12 mph--28% humidity--Woodchucks seen: 3-E grass--Observed 2-3 gray squirrels eating elm tree fruits/samaras in slough woods	
2025-03-12 18:50:14.756542	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			JMF	L7287743	P	33.2148430	-87.5676020	2025-03-12	16:38:00	obsr850449		S218153599	Traveling	Traveling	P22			71	1.426		1	1		Beautiful and sunny blue cloudless sky--Temp of 79 degrees F--Wind from S at 5-8 mph--29% humidity--Woodchucks seen: 3-E grass; 1-west woodlot	
2025-03-10 19:01:34.558788	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			JMF	L7287743	P	33.2148430	-87.5676020	2025-03-10	17:00:00	obsr850449		S217783600	Traveling	Traveling	P22			60	1.530		1	1		Beautiful and sunny blue cloudless sky--Temp of 69 degrees F--Wind from NE at 4-10 mph--30% humidity--Woodchucks seen: 2-E grass; 2-smaller ones at west woodlot--Saw orange house cat behind Corp of Engineers building	
2025-03-10 18:25:49.897078	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			Hurricane Creek Park	L7860825	H	33.2126685	-87.4459804	2025-03-10	16:59:00	obsr447687		S217776608	Traveling	Traveling	P22			26	1.593		2	1			
2025-03-16 20:08:31.699357	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			8627 Forrestal Ln, Tuscaloosa US-AL (33.2976,-87.5036)	L8610450	P	33.2976260	-87.5036080	2025-03-16	19:00:00	obsr1242913		S218983837	Stationary	Stationary	P21			10			2	1	G14260337	First Ruby-throated Hummingbird of season	
2025-03-16 20:08:31.699357	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			8627 Forrestal Ln, Tuscaloosa US-AL (33.2976,-87.5036)	L8610450	P	33.2976260	-87.5036080	2025-03-16	19:00:00	obsr1235845		S218983868	Stationary	Stationary	P21			10			2	1	G14260337	First Ruby-throated Hummingbird of season	
2025-03-19 15:49:43.531325	United States	US	Alabama	US-AL	Tuscaloosa	US-AL-125		27			7216–7398 Commerce Dr, Tuscaloosa US-AL (33.2125,-87.6350)	L9161534	P	33.2124840	-87.6349590	2025-03-19	14:39:00	obsr909517		S219472111	Traveling	Traveling	P22			9	1.008		1	1			
